3901,i wanna sleep,NOT
3902,i wnna sleep,NOT
3903,go ahead,NOT
3904,imma sleep deprived dick deprived college student,OFF
3905,tecies mvp,NOT
3906,hahahahahaha,NOT
3907,shiet,NOT
3908,gg wp,NOT
3909,omg techies won sniper,NOT
3910,well Sniper.,NOT
3911,dis game is weird,NOT
3912,"ye, my team didnt listen to me.",NOT
3913,Same,NOT
3914,I told them just sentry and ward top..then go top..,NOT
3915,why do we need a fking MEGA?,OFF
3916,gosh everyone is acarry,NOT
3917,u know wat one day pudge gonna reach 10000hp and we win,NOT
3918,I beat a 9998 hp Pudge.,NOT
3919,"just 2 heart, ez",OFF
3920,i hate dota,NOT
3921,im so uninstalin it,NOT
3922,?,NOT
3923,wait i dont have bb,NOT
3924,lol what,NOT
3925,i need 1000 for bb,NOT
3926,oh god techies,NOT
3927,?,NOT
3928,wtf?,NOT
3929,idk,NOT
3930,gg,NOT
3931,GG???,NOT
3932,venge wanted to go carry,NOT
3933,OH GOD ,NOT
3934,instead of support,NOT
3935,OH GOD,NOT
3936,OH GOD,NOT
3937,LOL,NOT
3938,OH GOD,NOT
3939,HAHHAHAAH,NOT
3940,OH GOD,NOT
3941,hahah,NOT
3942,OH GOD,NOT
3943,I hate you all,OFF
3944,fucking hilariosu shit,NOT
3945,gg,NOT
3946,f9,NOT
3947,ebalo zavali,NOT
3948,?,NOT
3949,ez,OFF
3950,+,NOT
3951,haha,NOT
3952,f[f[[f,OFF
3953,lol,NOT
3954,haha,NOT
3955,+++,NOT
3956,:D,NOT
3957,)),NOT
3958,haha,NOT
3959,200,NOT
3960, - 12,NOT
3961,),NOT
3962,26,NOT
3963,)),NOT
3964,))))))))),NOT
3965,maxea invi el bounty y no tiene primera,NOT
3966,jjajaj,NOT
3967,jaja 4,NOT
3968,5 abajo,NOT
3969,tmr no pueden ir a matar al anti,NOT
3970,tmr pueden ir a matar al anti,NOT
3971,por que joden aca,NOT
3972,buenno el anti hara el dota esta fre,NOT
3973,1 minute,NOT
3974,0 10 ,NOT
3975,why pause,NOT
3976,???,NOT
3977,XD,NOT
3978,gg wp,NOT
3979,bpb,NOT
3980,ez,OFF
3981,$(,NOT
3982, gl  hf  fun,NOT
3983,tnx,NOT
3984,ez,OFF
3985,ez,OFF
3986,tnx for rune,NOT
3987,die,OFF
3988,and dont touch me ever again,NOT
3989,bye bitches,OFF
3990,aer u even trying>,OFF
3991,gg,NOT
3992,dont even try to do Roshan,OFF
3993,You just wasted Dust,NOT
3994,vagina fury!,OFF
3995,im  coming,NOT
3996,DIE,OFF
3997,gg,NOT
3998,gg like,NOT
3999,bitches,OFF
4000,TRIGGER,OFF
4001,150,NOT
4002,?,NOT
4003,sho tam,NOT
4004,_)_)_)_,NOT
4005,bivaet,NOT
4006,4etko,NOT
4007,<3,NOT
4008,4,NOT
4009,ggwp a im feed,OFF
4010,MY,NOT
4011,ok ,NOT
4012,go mid 3t,NOT
4013,ahahahha pa,NOT
4014,badaboom,NOT
4015,?,NOT
4016,YO YO NIGGAS,OFF
4017,thats 5 out of 21,NOT
4018,What,NOT
4019,does it look like I meant to send dthat to you,NOT
4020,someones triggered,OFF
4021,I AGree,NOT
4022,Yeah you literally couldnt be worse and willow lost to you,OFF
4023,Damn. That's some ahte,NOT
4024,hate*,NOT
4025,I dont know why he globalled,NOT
4026,cause,NOT
4027,Of me,NOT
4028,~ya ur really good at pressing e,NOT
4029,monkaS,NOT
4030,cuz u alll i need,NOT
4031,axe might just be a bonobo,NOT
4032,what is this axe build?,NOT
4033,down syndrome 2,OFF
4034,D:D,NOT
4035,this is a no curier axe build,NOT
4036,You had the option to buy it?,NOT
4037,with a 'im mid because im divine ' mid,NOT
4038,what,NOT
4039,xd,NOT
4040,gg,NOT
4041,gg,NOT
4042,gg,NOT
4043,lol,NOT
4044,waw,NOT
4045,talk?,NOT
4046,k,NOT
4047,lol,NOT
4048,joker,NOT
4049,its ok,NOT
4050,joker xD,NOT
4051,thats my hero,NOT
4052,Win b4 talk,NOT
4053,u stole it from me,NOT
4054,Jebaited,NOT
4055,blame mid,OFF
4056,lol,NOT
4057,haha that ice wall,NOT
4058,wtf 3,NOT
4059,mad?,OFF
4060,gg,NOT
4061,gg,NOT
4062,talk invo?,NOT
4063,?,NOT
4064,win?,NOT
4065,haha,NOT
4066,1st time?,NOT
4067,NOOB MID EZ,OFF
4068,really?,NOT
4069,WANT 1v1?,NOT
4070,haha,NOT
4071,COME ADD ME FAST,NOT
4072,WOW,NOT
4073,|rubick?,NOT
4074,?,NOT
4075,wp,NOT
4076,HAHA,NOT
4077,JOKER,NOT
4078,.//.,NOT
4079,1st time?,NOT
4080,eez,OFF
4081,),NOT
4082,(,NOT
4083,))),NOT
4084,1-13 useless,OFF
4085,....,NOT
4086,gg wp,NOT
4087,ez,OFF
4088,:DDDDDD,NOT
4089,dont touch ,NOT
4090,my ,NOT
4091,rune,NOT
4092,lmao,NOT
4093,report qop,OFF
4094,+,NOT
4095,+,NOT
4096,all,NOT
4097,this,NOT
4098,ff pls,OFF
4099,im going to report qop guys,OFF
4100,can you report sd for me ?,OFF
4101,report sf and sd pls guys,OFF
4102,trust me you don't want them in your team,OFF
4103,for your next games,NOT
4104,this qop and mag,NOT
4105,lol,NOT
4106,2-19 ,NOT
4107,2-19..,NOT
4108,1-12,NOT
4109,what can i do,NOT
4110,report him pls,OFF
4111,guys,NOT
4112,2-20,NOT
4113,2-13,NOT
4114,report sf and sd pls,OFF
4115,&,NOT
4116,?,NOT
4117,gg wp,NOT
4118,AJAJAAJ,NOT
4119,ez,OFF
4120,gg,NOT
4121,sneaky bat,OFF
4122,what is your ping?,NOT
4123,148,NOT
4124,mine too,NOT
4125,VOLVO FIX,NOT
4126,"ei, ti kyda",NOT
4127,gg,NOT
4128,shit ping tho,NOT
4129,:D ,NOT
4130,end,OFF
4131,report ,OFF
4132,EarthSheiker,NOT
4133,feeder,OFF
4134,???,NOT
4135,report,OFF
4136,shaker and winter,NOT
4137,pls,NOT
4138,WHOTOFOK ,NOT
4139,trolls,OFF
4140,why?,NOT
4141,MANO,NOT
4142,os caras tao trollando dms,NOT
4143,gg wp commend,NOT
4144,no dude,NOT
4145,no dude,NOT
4146,sf if u think good 1v1 me after game,NOT
4147,?,NOT
4148,whom u atiesd mage,NOT
4149,;),NOT
4150,bobo,NOT
4151,tangina mo,NOT
4152,bobo,NOT
4153,motheruyklcr,OFF
4154,no use,NOT
4155,pls,NOT
4156,GO DC,NOT
4157,i ain't dcing to someone whos not even half of my skills,OFF
4158,lmao,NOT
4159,lmao,NOT
4160,ok,NOT
4161,0-4,NOT
4162,xD,NOT
4163,still talk,NOT
4164,cunt talk when u have feeding blood in ur team,OFF
4165,and passive supports sititng at bot isntead of helping mid shits,OFF
4166,Xd,NOT
4167,nani the fuck,NOT
4168,xD,NOT
4169,AI TEAM,OFF
4170,AI much better,OFF
4171,GO quit Blood AM,OFF
4172,Tangi na kasi,NOT
4173,T_T,NOT
4174,hook,NOT
4175,galing pamasko,NOT
4176,ng mga bata,NOT
4177,daming pamasko ng mga,NOT
4178,bata,NOT
4179,fury na am,NOT
4180,Tapos na laro,NOT
4181,no battle our carryt,NOT
4182,ahahahaha,NOT
4183,hjahahaha,NOT
4184,DOG PUDGE,OFF
4185,eZ,OFF
4186,2K,NOT
4187,no nattle mage,NOT
4188,hahaha,NOT
4189,asshjole swhit arry,OFF
4190,end,OFF
4191,ez pudge,OFF
4192,Xaxaxa,NOT
4193,noob team,OFF
4194,report all my team including me,OFF
4195,2 k mage founf on mars sen today,NOT
4196,finally fury hah ?,NOT
4197,Xaxaxax,NOT
4198,HAHA,NOT
4199,NEW ACC AM,OFF
4200,jahjahajaj,NOT
4201,see his skills,NOT
4202,ohh man,NOT
4203,ROFL,NOT
4204,i will leave earth today,NOT
4205,go to namek,NOT
4206,ROFL,NOT
4207,gaggaa,NOT
4208,Ez,OFF
4209,anti mage late?,NOT
4210,what did u say man?,NOT
4211,noob mahe anoo csrry,OFF
4212,guckj,NOT
4213,i will kill qop,OFF
4214,Ayt no dmg,NOT
4215,xdxdxdxd,NOT
4216,haha,NOT
4217,noob team,OFF
4218,ty,NOT
4219,come,NOT
4220,gg wp,NOT
4221,ahahahaha,NOT
4222,ok,NOT
4223,gj lich,NOT
4224,this noob aegis,OFF
4225,ez,OFF
4226,+,NOT
4227,for me all,NOT
4228,gj,NOT
4229,XD,NOT
4230,GG,NOT
4231,gg wp ,NOT
4232,pls qop and blood die,OFF
4233,glhf,NOT
4234,gl,NOT
4235,wew,NOT
4236,ofc,NOT
4237,ye rly?,NOT
4238,money over bitches,OFF
4239,space create,NOT
4240,),NOT
4241,ez,OFF
4242,GG wp,NOT
4243,cent..,NOT
4244,nope,NOT
4245,ok,NOT
4246,GO TAXI,NOT
4247,SOOKA,NOT
4248,PL,NOT
4249,),NOT
4250,?,NOT
4251,GG,NOT
4252,........,NOT
4253,only one of my ilusion will kill u,NOT
4254,gg,NOT
4255,Ez,OFF
4256,gg,NOT
4257,graphics problem,NOT
4258,fuck you biach,OFF
4259,XAXAXAXAXA,NOT
4260,xaxa,NOT
4261,gg,NOT
4262,gg wpo,NOT
4263,gg wp,NOT
4264,rr,NOT
4265,oh really want to kill me?,NOT
4266,since when u pro?,NOT
4267,lol this game need pause,NOT
4268,mmr,NOT
4269,shut up kid,OFF
4270,hoaam,NOT
4271,ez game noobs,OFF
4272,too ez,OFF
4273,win?,NOT
4274,how?,NOT
4275,noobs fucker,OFF
4276,split push more noob,OFF
4277,REPORT WD,OFF
4278,GG,NOT
4279,just,NOT
4280,report wd,OFF
4281,"0-5 mid, report 2-2 sup",OFF
4282,legit,NOT
4283,fuck off mother fucker,OFF
4284,that bitch mother,OFF
4285,eat all of rune,NOT
4286,i have bottle,NOT
4287,ff,OFF
4288,afk,NOT
4289,report aa,OFF
4290,report jungler wk,OFF
4291,my mid is 0-5,NOT
4292,ez ,OFF
4293,for u,NOT
4294,ez +25,OFF
4295,dont cry,OFF
4296,stack 5,NOT
4297,and push,NOT
4298,now,NOT
4299,sorry,NOT
4300,0-6 mid,NOT
4301,RUSSIAN WD FEEDING MIN 10,OFF
4302,TYPICAL RUSTRASH,OFF
4303,will u report wd?,OFF
4304,SURE,NOT
4305,thx,NOT
4306,aa reproted,OFF
4307,for sure,NOT
4308,round 2 ?,NOT
4309,pls report wd ,OFF
4310,think next time could be in your team,NOT
4311,report wd,OFF
4312,son of a bitch,OFF
4313,u are so fucking lucky,OFF
4314,that we are 3v5,NOT
4315,this kunkka is 1k,NOT
4316,and wanna steal my mid,NOT
4317,lul,NOT
4318,w,NOT
4319,let wd abandon please,OFF
4320,y pls,NOT
4321,dont end,NOT
4322,please go back,NOT
4323,till this cancer is gon,OFF
4324,let him abandon,OFF
4325,please go farm,NOT
4326,REPORT WD,OFF
4327,u fucing tards,OFF
4328,why no w8,NOT
4329,1 min,NOT
4330,fucking caner,OFF
4331,lc,NOT
4332,wp,NOT
4333,claddic,NOT
4334,classic,NOT
4335,noobs,OFF
4336,??,NOT
4337,))),NOT
4338,gg,NOT
4339,wp,NOT
4340,gg wp,NOT
4341,just give up,OFF
4342,lol,NOT
4343,nice game,NOT
4344,ez one,OFF
4345,yep,NOT
4346,enigma,NOT
4347,lol,NOT
4348,gg,NOT
4349,ez,OFF
4350,mid,NOT
4351,?,NOT
4352,mid ez dk,OFF
4353,noob,OFF
4354,ez,OFF
4355,gg,NOT
4356,usaless take lich,OFF
4357,why not take tide?,NOT
4358,why,NOT
4359,lich hard vs lycan,NOT
4360,:D,NOT
4361,pls,NOT
4362,finish,OFF
4363,usaless pick,OFF
4364,usaless pick,OFF
4365,i say take tide,NOT
4366,lovely,NOT
4367,usaless,OFF
4368,take jugger + lich,NOT
4369,LICH,NOT
4370,HARD,NOT
4371,AHAAHAHAH,NOT
4372,gz,NOT
4373,u spent 10000000 gold on sentries,NOT
4374,to kill me,NOT
4375,and  u lost ur rax ,NOT
4376,all of them,NOT
4377,he s screaming stuff in russian,OFF
4378,seems like he is proud,NOT
4379,or it might be the vodka,NOT
4380,who knows,NOT
4381,take lich vs lycan)))),NOT
4382,+jugger,NOT
4383,gg,NOT
4384,gg,NOT
4385,kk de lc,NOT
4386,team kk,NOT
4387,xd,NOT
4388, ajajajjaja,NOT
4389,yisus,NOT
4390,otra kk,NOT
4391,hahaha,NOT
4392,invoker 1k,NOT
4393,sadly,NOT
4394,haha,NOT
4395,1k team xd,NOT
4396,kk carrys and miod,NOT
4397,no,NOT
4398,soy off xd,NOT
4399,jebem ti isusa,NOT
4400,hrista,NOT
4401,i sina bozijeg,NOT
4402,majku mu ,NOT
4403,i TAtu,NOT
4404,triple mid,NOT
4405,ok?,NOT
4406,4?,NOT
4407,3,NOT
4408,witch doctor,NOT
4409,?,NOT
4410,Gg wp,NOT
4411,ti,NOT
4412,?,NOT
4413,JEBEM TI SVE BOGOVE,NOT
4414,PLANETI,NOT
4415,ZEMLJI,NOT
4416,DA BOG DA ,NOT
4417,BEZ DESNE NOGE VECERAS OSTO,NOT
4418,report pls,OFF
4419,gg,NOT
4420,))))))))))),NOT
4421,Slomayte,NOT
4422,o5,NOT
4423,etot chel,NOT
4424,lkes farmit,NOT
4425,s 0 ,NOT
4426,sekyndi,NOT
4427,0 impakta,NOT
4428,4 x 5,NOT
4429,igraem,NOT
4430,klassno,NOT
4431,2 igry podr9d,NOT
4432,was,NOT
4433,mi afk stoim,NOT
4434,k,NOT
4435,lomayte,NOT
4436,Pizdec,NOT
4437,po4emy v lp,NOT
4438,nelz9 reportit',OFF
4439,etot chel bi igral vsu jizn',NOT
4440,v lp,NOT
4441,LOMAYTE POJALUYSTA,NOT
4442,pizdec,NOT
4443,sin obossanoy walavi,NOT
4444,:D,NOT
4445,end,OFF
4446,?,NOT
4447,?????,NOT
4448,guys come,NOT
4449,I feed,OFF
4450,aga,NOT
4451,venga,NOT
4452,carry,NOT
4453,ya support,NOT
4454,i swapaet,NOT
4455,menya,NOT
4456,4tobi,NOT
4457,ubejat,NOT
4458,was tp dam,NOT
4459,stoite tam,NOT
4460,end end,OFF
4461,3 star venge wanna carry,NOT
4462,lion nahuyta ty stan,NOT
4463,edaew?,NOT
4464,daew?,NOT
4465,vowe durak,NOT
4466,ya i tak na meste stou,NOT
4467,idi na mid,OFF
4468,PL,NOT
4469,za chto?,NOT
4470,za to chto,NOT
4471,suporchu,NOT
4472,im s 1 minuty,NOT
4473,a venga carry?,NOT
4474,nice 3/4 aneint game,NOT
4475,is it this toxic always,NOT
4476,venge carry,NOT
4477,i have clock that sold items,NOT
4478,not support,NOT
4479,clock 4 pos,NOT
4480,support,NOT
4481,i have venge carry,NOT
4482,good,NOT
4483,:D,NOT
4484,wtf is this shit,NOT
4485,d,NOT
4486,Ty gdee,NOT
4487,ya vozle tvoego,NOT
4488,shrina,NOT
4489,PL,NOT
4490,?,NOT
4491,xaxax,NOT
4492,he's so mad lol,OFF
4493,jdi PL,NOT
4494,was pridu,NOT
4495,monkey ,NOT
4496,come to mid,NOT
4497,mon key,NOT
4498,come,NOT
4499,vennge carry,NOT
4500,wow,NOT
4501,PL idu,NOT
4502,k tebe,NOT
4503,jdi menya,NOT
4504,Pl idu,NOT
4505,jdi,NOT
4506,na midu,NOT
4507,do roshana poidu,NOT
4508,idi suda,NOT
4509,=(),NOT
4510,lol,NOT
4511,mlg,NOT
4512,lol,NOT
4513,we win if clock try,NOT
4514,but no,NOT
4515,Xaxax,NOT
4516,noway,NOT
4517,he's just crying like a baby,OFF
4518,nope,NOT
4519,we have better pick,NOT
4520,k,NOT
4521,PL,NOT
4522,IDU,NOT
4523,see?,NOT
4524,its even,NOT
4525,evn after clock feed,OFF
4526,WHAT,NOT
4527,WHAT,NOT
4528,y y y y y y y y y,NOT
4529,VENGE U ARE THE MOST RETAERDET PERSON THAT EVER EXISTED,OFF
4530,rot as an ancient 3 FOREVER,NOT
4531,PL,NOT
4532,i comming,NOT
4533,PL,NOT
4534,wait me,NOT
4535,lol,NOT
4536,why ult,NOT
4537,Idiot,OFF
4538,even badf at feeding,OFF
4539,nice timing,NOT
4540,and not ulti,NOT
4541,for ,NOT
4542,fight?,NOT
4543,go back?,NOT
4544,fucking retard,OFF
4545,ez,OFF
4546,even after,NOT
4547,clock,NOT
4548,feed,OFF
4549,xaxa,NOT
4550,xaxax,NOT
4551,wow,NOT
4552,3 star mk with the plays everyone ,NOT
4553,;'D,NOT
4554,gg,NOT
4555,if clockm triedf,NOT
4556,ionstead of,NOT
4557,anyway,NOT
4558,fucking moaning,OFF
4559,+ report for clock,OFF
4560,thjanks,NOT
4561,i report too,OFF
4562,GG,NOT
4563,gg wp,NOT
4564,with 50 mana ogre slow me and stun ,NOT
4565,report ogre,OFF
4566,gg,NOT
4567,report ES AND JUIGGER,OFF
4568,ROFL,NOT
4569,"When you play against heralds, you make herald dives",NOT
4570,baited,NOT
4571,why defence?,NOT
4572,Because fuck you thats why,OFF
4573,?,NOT
4574,i am coming ?,NOT
4575,fuck your father bara,OFF
4576,and finish,OFF
4577,this is what u deserve for picking bara,NOT
4578,loss,NOT
4579,okey necro,NOT
4580,Sad,NOT
4581,gg,NOT
4582,sad sad,NOT
4583,ahagagagha,NOT
4584,WP ES,NOT
4585,gaha,NOT
4586,Rekt top lane :D,OFF
4587,YEAAAAH,NOT
4588,COUR,NOT
4589,TAKE IT,NOT
4590,WITH WRAITH BAND,NOT
4591,in fact i don't want to def,OFF
4592,rly,NOT
4593,me too,NOT
4594,but i will,NOT
4595,pussy,OFF
4596,=),NOT
4597,gg wp,NOT
4598,lol,NOT
4599,lol,NOT
4600,ty,NOT
4601,jaja,NOT
4602,kurva,NOT
4603,lol,NOT
4604,))))))),NOT
4605,),NOT
4606,xD,NOT
4607,=),NOT
4608,LD,NOT
4609,XD,NOT
4610,=),NOT
4611,??,NOT
4612,so ez,OFF
4613,1 sec pls,NOT
4614,ngl nearly pressed abandon,OFF
4615,Wp,NOT
4616,gg,NOT
4617,gg wp,NOT
4618,MERCY,NOT
4619,I BEG,NOT
4620,LOL bat used dust for me,NOT
4621,?,NOT
4622,nothing,NOT
4623,ok,NOT
4624,2 million invis,NOT
4625,4,NOT
4626,fine,NOT
4627,BAITED,NOT
4628,gg,NOT
4629,report drow,OFF
4630,xd,NOT
4631,jajajaj,NOT
4632,?,NOT
4633,?,NOT
4634,lol,NOT
4635,fucking noobs,OFF
4636,net peruvian,OFF
4637,network peruvian,OFF
4638,"agora quer pause, witch?",NOT
4639,report pdg pls,OFF
4640,?,NOT
4641,?,NOT
4642,Desiste,NOT
4643,end pls,OFF
4644,ez hc,OFF
4645,gg vlw flws,NOT
4646,doom br ?,NOT
4647,yep,NOT
4648,doom doente,NOT
4649,jajjajaa,NOT
4650,GG wp,NOT
4651,GG MORPHING,NOT
4652,kra falou q minha lane,NOT
4653,Foi ez,OFF
4654,dixca,NOT
4655,shhh doom 7-1,OFF
4656,nuynca deixa um terror farmar,NOT
4657,vcs podiam ter ganho,NOT
4658,izi doom,OFF
4659,+,NOT
4660,wtf,NOT
4661,bish,NOT
4662,TRASH SUPORTS,OFF
4663,rs,NOT
4664,gg,NOT
4665,bad offlaner,OFF
4666,ja ta gg,NOT
4667,quita ai galera,NOT
4668,gg,NOT
4669,?,NOT
4670,wtf is this game,NOT
4671,techies mid,NOT
4672,cent dyingh,NOT
4673,solo twice,NOT
4674,afk,NOT
4675,go finish,OFF
4676,report lesh,OFF
4677,feed,OFF
4678,pls,NOT
4679,soskuchilsa?,NOT
4680,take sentris,NOT
4681,mid,NOT
4682,Dazz,NOT
4683,back,NOT
4684,place,NOT
4685,sentry,NOT
4686,in mid,NOT
4687,sentry,NOT
4688,for t1,NOT
4689,i hope you report lesh guys,OFF
4690,on mid,NOT
4691,b,NOT
4692,Pa,NOT
4693,lets call it gg,NOT
4694,and report lesh,OFF
4695,and techies,NOT
4696,Boms,NOT
4697,dont forget to report those guys.. you don't want them in your team next game,OFF
4698,not a gg,NOT
4699,GG,NOT
4700,gg,NOT
4701,report jug,OFF
4702,G,NOT
4703,HGG,NOT
4704,gg,NOT
4705,gg wp,NOT
4706,gg,NOT
4707,close game,NOT
4708,gl,NOT
4709,u2,NOT
4710,JAKIRO SOLO HARD,NOT
4711,HAHA,NOT
4712,xD,NOT
4713,YES,NOT
4714,SUPPORT,NOT
4715,SK,NOT
4716,xD,NOT
4717,),NOT
4718,lOL,NOT
4719,),NOT
4720,pro gaming,NOT
4721,im impresed,NOT
4722,mlg gaming,NOT
4723,end,OFF
4724,report drow ranger,OFF
4725,thx,NOT
4726,JIVOTNOE,NOT
4727,ne livnesh?,NOT
4728,sk ,NOT
4729,Dai,NOT
4730,mi po fastu,NOT
4731,spushin,NOT
4732,like,NOT
4733,kinu,NOT
4734,umae wa moushindeiru,NOT
4735,omae wa mou shindeiru,NOT
4736,omae wa mou shindeiru,NOT
4737,smart&,NOT
4738,okeq,NOT
4739,y,NOT
4740,'SF,NOT
4741,AF,NOT
4742,AS,NOT
4743,((,NOT
4744,gg :/,NOT
4745,gg,NOT
4746,gg,NOT
4747,Ez kot; ?,OFF
4748,Sf was afk ,NOT
4749,in base ,NOT
4750,=)),NOT
4751,genius,NOT
4752,ez kotl ,OFF
4753,with my 2 supp ,NOT
4754,ez,OFF
4755,report sf ,OFF
4756,plz ,NOT
4757,Sf jungle ,NOT
4758,kill him ,NOT
4759,he dont need bkb ,NOT
4760,wana die with 2 speel ,OFF
4761,Sf decide to bkbk ,NOT
4762,u so lucky we have sf ,NOT
4763,i feel like this guy said more words than he has last hits,OFF
4764,Report sf ,OFF
4765,mother fucker ,OFF
4766,0 impoact,NOT
4767,kay :D,NOT
4768,?,NOT
4769,?,NOT
4770,?,NOT
4771,?,NOT
4772,heeeet,NOT
4773,gege,NOT
4774,1vs1 :D,NOT
4775,retard pudge:d,OFF
4776,as always,NOT
4777,pudge reported,OFF
4778,+,NOT
4779,1 15,NOT
4780,how many chrono were for me ? :D,NOT
4781,sry,NOT
4782,not that easy dude,NOT
4783,void wt i hav done to your mom to hate me that much ?>,OFF
4784,gg,NOT
4785,gg,NOT
4786,SVEN FUKING REPORTED,OFF
4787,sven no bkb,NOT
4788,xd,NOT
4789,gday,NOT
4790,wow,NOT
4791,timber internet crashed soz,NOT
4792,i cant not kill him soz,NOT
4793,he dead,NOT
4794,yuh whoops,NOT
4795,doesnt he dc if his internet crashes?,NOT
4796,maness,NOT
4797,"yeah idk, i'm with him on discord",NOT
4798,and he left,NOT
4799,happened before,NOT
4800,weird,NOT
4801,O.o,NOT
4802,Fergus Alistair Henderson,NOT
4803,^^,NOT
4804,well you got the kill so just be happy yeah,NOT
4805,Mimi Henderson,NOT
4806,i reckon unpause in 2 min,NOT
4807,yeah back,NOT
4808,sorry,NOT
4809,why,NOT
4810,im lag :(,NOT
4811,lol,NOT
4812,GG,NOT
4813,gg ,NOT
4814,gg,NOT
4815,gg wp,NOT
4816,gg,NOT
4817,thanks for a great game,NOT
4818,commending all,NOT
4819,gg,NOT
4820,gg wp,NOT
4821,glhf,NOT
4822,hi,NOT
4823,mother ,NOT
4824,fucker,OFF
4825,GG,NOT
4826,love you,NOT
4827,WC PLEASE 40 SEC ,NOT
4828,ta gueule t'es nul,NOT
4829,?????,NOT
4830,gj noobs,OFF
4831,speak english kids russian,OFF
4832,ahahahah,NOT
4833,ypu fucking goat man,OFF
4834,fucking rat on the basis,OFF
4835,Come,NOT
4836,its ok,NOT
4837,weak,NOT
4838,you,NOT
4839,oups,NOT
4840,cant vatch meee,NOT
4841,fhfhfhhf,OFF
4842,lol,NOT
4843,:(,NOT
4844,fun to sit?,NOT
4845,What>?,NOT
4846,sits up on that base and not the leaves,NOT
4847,who,NOT
4848,bones,NOT
4849,1 sec,NOT
4850,why would you play on Russian servers?,NOT
4851,is this russuabn>?,NOT
4852,ES,NOT
4853,ja,NOT
4854,oops,NOT
4855,this is the planet of happiness and good,NOT
4856,165...,NOT
4857,>?,NOT
4858,dexterity,NOT
4859,why are the russians on russian server nicer than the eu server,NOT
4860,Russia- best),NOT
4861,eze,OFF
4862,nice,NOT
4863,Gg,NOT
4864,gg ,NOT
4865,leg comander- fucking retard,OFF
4866,gg,NOT
4867,gg wp,NOT
4868,wow,NOT
4869,u lucky,NOT
4870,lol,NOT
4871,k,NOT
4872,why,NOT
4873,what did cancel my ult,NOT
4874,can u finish?,OFF
4875,k,NOT
4876,just go thorne,NOT
4877,gg wp,NOT
4878,teamplay,NOT
4879,lvvl100,NOT
4880,xD,NOT
4881,lvl INFINIY 8,NOT
4882,?,NOT
4883,0 SPINS,NOT
4884,:(,NOT
4885,0??,NOT
4886,check replays,NOT
4887,?,NOT
4888,?,NOT
4889,u wanna 1 vs 1>,NOT
4890,?,NOT
4891,??,NOT
4892,??,NOT
4893,1 vs 4?,NOT
4894,??,NOT
4895,ahaha,NOT
4896,noob,OFF
4897,),NOT
4898,?,NOT
4899,?,NOT
4900,??,NOT
4901,1941-1945 povtorim?,NOT
4902,gg,NOT
4903,lugged?,NOT
4904,ez,OFF
4905,dalboeb s midasom,NOT
4906,Happy New Year Guys,NOT
4907,yea happynew year too,NOT
4908,wahaha,NOT
4909,pota,NOT
4910,build agh,NOT
4911,waitt,NOT
4912,g,NOT
4913,gg,NOT
4914,haha,NOT
4915,EGE,NOT
4916,HAPPY FUCKING NEW YEAR,NOT
4917,G wp,NOT
4918,gege,NOT
4919,hex pa,NOT
4920,hahaha,NOT
4921,fcking useless carry,OFF
4922,gago ka,NOT
4923,shit,NOT
4924,?,NOT
4925,wp?,NOT
4926,^^,NOT
4927,commend,NOT
4928,comend my team,NOT
4929,"commend, assim ajuda a comunidade",NOT
4930,gl,NOT
4931,blink in of death,NOT
4932,nyenye talk bitch ,OFF
4933,hahaha,NOT
4934,wow,NOT
4935,nice,NOT
4936,i made boobies,NOT
4937,gg,NOT
4938,GGEZ,OFF
4939,pudge with mjolnir,NOT
4940,good game,NOT
4941,g,NOT
4942,gg,NOT
4943,;),NOT
4944,gg,NOT
4945,?,NOT
4946,?,NOT
4947,wtf arrow,NOT
4948,?,NOT
4949,thanks weaver,NOT
4950,you scare me so pudge cant hook,NOT
4951,in highschool,NOT
4952,',NOT
4953,NEH NEH,NOT
4954,cant kill me,NOT
4955,gg,NOT
4956,pos 5 only?,NOT
4957,|ggwp,NOT
4958,gg,NOT
4959,G,NOT
4960,G,NOT
4961,(,NOT
4962,),NOT
4963,GL HF,NOT
4964,ne jalko?,NOT
4965,NEM TUDOM,NOT
4966,hotya pohyi,NOT
4967,ce vrei bah saracie?,NOT
4968,how cold is it in russia ?,NOT
4969,rq?,NOT
4970,?,NOT
4971,s-a cacat pe el?,NOT
4972,are diaree exploziva?,NOT
4973,zi sincer,NOT
4974,HI,NOT
4975,CHTO TI ZA YEBOK,NOT
4976,NA PANDE,NOT
4977,HAHAHAHA,NOT
4978,Ez,OFF
4979,EZ,OFF
4980,bb storm,NOT
4981,?,NOT
4982,cd,NOT
4983,ok,NOT
4984,we wait,NOT
4985,report this shit,OFF
4986,ok,NOT
4987,0mp storm top,NOT
4988,base,NOT
4989,tp,NOT
4990,?,NOT
4991,?,NOT
4992,ancient LUL,NOT
4993,gg,NOT
4994,?,NOT
4995,?,NOT
4996,report kunka,OFF
4997,dogs?,OFF
4998,gg wp,NOT
4999,gl hf next,NOT
5000,sa o fut pe ma-ta wd,NOT
5001,lol,NOT
5002,venga,NOT
5003,LOOOOOOOLLLLLL,NOT
5004,wp m8,NOT
5005,?,NOT
5006,?,NOT
5007,dog,OFF
5008,die,OFF
5009,any last words?,NOT
5010,wp,NOT
5011,thx ss,NOT
5012,good guy,NOT
5013,storm like,NOT
5014,acc buy,NOT
